,Min Distance,Max Distance,Absence 1,Absence 2,Absence 3,Absence 4,Absence 5,Absence 6,Absence 7,Absence 8,Absence 9,Absence 10,Absence 11,Absence 12,Absence 13,Absence 14,Absence 15,Absence 16,Absence 17,Absence 18,Absence 19,Absence 20,Absence 21,Absence 22,Absence 23,Absence 24,Absence 25,Absence 26,Absence 27,Absence 28,Absence 29,Absence 30,Absence 31,Absence 32,Absence 33,Absence 34,Absence 35,Absence 36,Absence 37,Absence 38,Absence 39,Absence 40,Absence 41,Absence 42,Absence 43,Absence 44,Absence 45,Absence 46,Absence 47,Absence 48,Absence 49,Absence 50,Absence 51,Absence 52,Absence 53,Absence 54,Absence 55,Absence 56,Absence 57,Absence 58,Absence 59,Absence 60,Absence 61,Absence 62,Absence 63,Absence 64,Absence 65,Absence 66,Absence 67,Absence 68,Absence 69,Absence 70,Absence 71,Absence 72,Absence 73,Absence 74,Absence 75,Absence 76,Absence 77,Absence 78,Absence 79,Absence 80,Absence 81,Absence 82,Absence 83,Absence 84,Absence 85,Absence 86,Absence 87,Absence 88,Absence 89,Absence 90,Absence 91,Absence 92,Absence 93,Absence 94,Absence 95,Absence 96,Absence 97,Absence 98,Absence 99,Absence 100,Absence 101,Absence 102,Absence 103,Absence 104,Absence 105,Absence 106,Absence 107,Absence 108,Absence 109,Absence 110,Absence 111,Absence 112,Absence 113,Absence 114,Absence 115,Absence 116,Absence 117,Absence 118,Absence 119,Absence 120,Absence 121,Absence 122,Absence 123,Absence 124,Absence 125,Absence 126,Absence 127,Absence 128,Absence 129,Absence 130,Absence 131,Absence 132,Absence 133,Absence 134,Absence 135,Absence 136,Absence 137,Absence 138,Absence 139,Absence 140,Absence 141,Absence 142,Absence 143,Absence 144,Absence 145,Absence 146,Absence 147,Absence 148,Absence 149,Absence 150,Absence 151,Absence 152,Absence 153,Absence 154,Absence 155,Absence 156,Absence 157,Absence 158,Absence 159,Absence 160,Absence 161,Absence 162,Absence 163,Absence 164,Absence 165,Absence 166,Absence 167,Absence 168,Absence 169,Absence 170,Absence 171,Absence 172,Absence 173,Absence 174,Absence 175,Absence 176,Absence 177,Absence 178,Absence 179,Absence 180,Absence 181,Absence 182,Absence 183,Absence 184,Absence 185,Absence 186,Absence 187,Absence 188,Absence 189,Absence 190,Absence 191,Absence 192,Absence 193,Absence 194,Absence 195,Absence 196,Absence 197,Absence 198,Absence 199,Absence 200,Absence 201,Absence 202,Absence 203,Absence 204,Absence 205,Absence 206,Absence 207,Absence 208,Absence 209,Absence 210,Absence 211,Absence 212,Absence 213,Absence 214,Absence 215,Absence 216,Absence 217,Absence 218,Absence 219,Absence 220,Absence 221,Absence 222,Absence 223,Absence 224,Absence 225,Absence 226,Absence 227,Absence 228,Absence 229,Absence 230,Absence 231,Absence 232,Absence 233,Absence 234,Absence 235,Absence 236,Absence 237,Absence 238,Absence 239,Absence 240,Absence 241,Absence 242,Absence 243,Absence 244,Absence 245,Absence 246,Absence 247,Absence 248,Absence 249,Absence 250,Absence 251,Absence 252,Absence 253,Absence 254,Absence 255,Absence 256,Absence 257,Absence 258,Absence 259
0,0,500,0.1251673775397957,0.13731328447378,0.3120523672924931,0.15007510914647076,0.17790435389428322,0.12492614661784944,0.17098494137053263,0.19644417088507518,0.1712047691710766,0.09275946008040474,0.02056892295466594,0.06954405187158029,0.08755040214031666,0.14165204323133276,0.12404941366469116,0.08454080459116718,0.26932486491376045,0.37675616138094425,0.18511378392242217,0.15623057804626875,0.0777759674732454,0.23728723307951333,0.1579174744093643,0.35493489612296725,0.2245434009625006,0.2851201625841991,0.0037072022210489883,0.09645420162266626,0.07296566240663806,0.1323009637516925,0.13238483229160014,0.1401077086133502,0.09764657954917891,0.07036494644881582,0.17181764715171755,0.2247034763705713,0.27057056326491497,0.11993364289995931,0.00393370706580425,0.14873475282788268,0.2327331474747227,0.12030531541667236,0.23185806169718068,0.15391890684767992,0.1836803910240207,0.3205428803395415,0.11549460094700481,0.1560769076024115,0.1306415502244541,0.2225660818411638,0.1349338802640866,0.23429793933823184,0.29039854593347875,0.29225417378540314,0.21573575762337127,0.09747011943814586,0.1235838259965937,0.12126792856429415,0.1967923193594112,0.44183275908333286,0.3319483095185342,0.06444519642474847,0.2231369319464656,0.2008575417696031,0.20516402769653172,0.23515276267198157,0.3394425204684538,0.09528790984148298,0.27633910738189205,0.07285954892983991,0.1446186819425685,0.13543141133749118,0.28835230597210776,0.12310105986427329,0.3307075300087716,0.12945491898056538,0.3662243179431287,0.0493664413597835,0.37470777189304566,0.11914766497734063,0.10686908545310093,0.12787279382572592,0.2243483178804354,0.13109801051818445,0.3657640051276118,0.15769526877254958,0.11655708227660994,0.13199138047899567,0.11523808637064252,0.14130459397772926,0.19399430361033873,0.16750338030819478,0.2224320556908565,0.22778210550174946,0.12070186374030319,0.28860329132899826,0.21676681776802717,0.3199775425469591,0.16470706405351435,0.045014196475541675,0.24163469982898897,0.08971920747694485,0.06115170341883913,0.15169168671280217,0.34185181160257594,0.09509154911770935,0.13217180435802794,0.20751964711641321,0.10390905208295463,0.21398900405368573,0.057545384582329745,0.13090317592253745,0.09767019061272593,0.2731787674595687,0.3802953177227918,0.10322960790969411,0.11398104445622947,0.27374912790594186,0.10422315302646079,0.3603268718352491,0.25626178242145664,0.23009182501301612,0.14384602798290744,0.13785802534949934,0.2429258666892551,0.23629750253356738,0.20931347801161065,0.1827811651724306,0.29171645086221,0.30392146125602204,0.2878749527448023,0.2811705167396905,0.07345012785763853,0.04897031872010759,0.3026377234156466,0.1760431166097401,0.19128129894362184,0.10240259344197992,0.07979813581245304,0.18685415390691137,0.1795024653699179,0.07535413112093826,0.3273356594342098,0.12497551201778423,0.06112003756895676,0.18842853538786683,0.23755513376513893,0.17350932237204914,0.04889711492945355,0.37598716089822426,0.13493824977753496,0.17140465384271952,0.237748725524733,0.2074117073720071,0.20469670263646672,0.44580985723939714,0.26313050210628236,0.11608840680968549,0.12861543592863317,0.059488815616198655,0.10765625970652512,0.12979459474386953,0.4117497573621346,0.10905700725091415,0.428068165706868,0.10548139768410887,0.3555209657658459,0.28160408099018136,0.17415183874769882,0.14800995799653205,0.13516109988666047,0.1828551739260753,0.16181047267056015,0.06962501943409052,0.11871723256116691,0.09974920123524224,0.40416692626988165,0.19944553693876943,0.09704559462243643,0.389445122586376,0.22648776188871989,0.15713912598407756,0.09156971333037017,0.2713955134123627,0.06687900014383003,0.40021849863660186,0.27057867163745475,0.06575765513053562,0.18455380649904185,0.0817829376808875,0.19001346799329571,0.1458851520579664,0.12653821302386195,0.21683812204149472,0.06410741514838389,0.12884912663914594,0.14438509132852628,0.28918583225767014,0.24321694289180015,0.18813232410673467,0.10831815446693414,0.0719964925087814,0.15842351238039928,0.11613679282039932,0.18302228744836865,0.1061800179891494,0.15702092922982372,0.25400506255448907,0.14370557980927437,0.20374288500639104,0.002253280719639394,0.17186812880594254,0.14609128827466222,0.17520329697305853,0.0778788922886071,0.37361509297214984,0.137864514535849,0.1695005562297988,0.19969255658283336,0.15454573316009515,0.26564119558997185,0.1872271204363989,0.10595564139312387,0.10927217733288742,0.2097635938497437,0.20096502494612456,0.22182116752291683,0.12605012380866976,0.33939315979859963,0.39298854121731525,0.3672062939425986,0.27492965389695295,0.0669246026914569,0.0936899854744923,0.04031981827821306,0.1643620182910444,0.02604887920722004,0.0195501381569836,0.2512589391031609,0.1941840931165189,0.1560136465869214,0.1143996135522348,0.16760959052668128,0.22526078633394445,0.27319776642695476,0.09221058679299868,0.2369147165909092,0.226379077861776,0.07506897302942325,0.16370237677361013,0.1075433029782491,0.07594929432318584,0.10122142893317154,0.31567341506302543,0.16870444240723248,0.17704560106541853,0.22925293180883907,0.47600040795944415,0.24989391055449967
1,500,1000,0.2616322028011747,0.23242120273780076,0.29569153877591847,0.38268380862962487,0.26850079570600005,0.28650684501618134,0.3155184569912957,0.28931597682800547,0.35422901170946447,0.2628783532473906,0.12713224120706657,0.21469962490117223,0.2024453215056558,0.3288304223964855,0.2979716194013408,0.24573365140450842,0.37418209118718926,0.5184587578867743,0.34048216067689835,0.3930218445275875,0.2510224727131427,0.32225270511973525,0.3350975361953826,0.7792983395781118,0.2750704901067022,0.41869115563209724,0.08496799111921612,0.3031382302474102,0.2723754704813919,0.28115572012217077,0.2465336840875475,0.3429935590679592,0.1550202945757145,0.18462582754394102,0.4308217678373487,0.43232485454420605,0.3387568422365646,0.28544773651574135,0.14573060837986304,0.28482828745653654,0.3105763025451868,0.37212009187974693,0.49217295828988944,0.3626391950056769,0.2415485130543432,0.4532221234821593,0.20414924532857978,0.44693577744584556,0.18402340943332932,0.5498197405822752,0.3561469727779575,0.29480437797358333,0.6415594112844041,0.29553865128334794,0.32449521780832935,0.24408588243940665,0.2801165869869899,0.36885699939629424,0.39660008424478543,0.6330097837342462,0.7058961107437932,0.16802964271108126,0.30925374421983143,0.30129725754871706,0.49036307042096894,0.44088177315695304,0.523542682791832,0.2447578924269946,0.25997841828001167,0.15976321993251053,0.27560024065712335,0.384207588286076,0.4900622348390324,0.2794028162325684,0.7312651622323659,0.16010510019722296,0.49921556338962303,0.13301200058120108,0.461405339862838,0.3138313014689523,0.24550508770102153,0.28909404291920343,0.30994012554969896,0.32151131083041945,0.4716241021564196,0.3974318978119715,0.3321497823176894,0.3256811542167016,0.24684994942205588,0.17179259327033572,0.23826285756214177,0.3977801131855077,0.31129350975472114,0.3203946785467761,0.2580813525517255,0.5247066901344831,0.2736725402367148,0.4889971992365832,0.3062440112688902,0.24823530229664137,0.3361080450116044,0.267890198230676,0.15566463188266375,0.32930538552966243,0.5342239069764451,0.22754319443737298,0.35689132657836864,0.3361854394576287,0.3451311486621753,0.24602978145888504,0.21663721615736706,0.1629415024786303,0.24157604662063648,0.35379458173338324,0.4509661659350402,0.28102939385505243,0.18634973595049695,0.39973860590973953,0.16024193287412494,0.752844547586504,0.4839956596407622,0.5134285865083943,0.3015202178857951,0.32674327676832254,0.542914658084473,0.389444693048925,0.4450343970193174,0.4491654636223772,0.2825853370252311,0.5576297527136477,0.4527611613609251,0.4094485140750508,0.21609573438180216,0.146645938432279,0.3132846757359877,0.4368791128265177,0.3690241146427199,0.20771764299481094,0.1821929783626375,0.18144531962591076,0.3333419122167198,0.15345172717301422,0.5042457032271642,0.2887542517989935,0.13285871423374496,0.2706206947834488,0.36361041357171864,0.19642820356364657,0.15251520216218886,0.5104568403954209,0.21611943967098646,0.35887664911161243,0.3979114667957964,0.5039940222876926,0.2489360832590436,0.6417556254406594,0.47398832329945983,0.15165377229078705,0.24676011693522226,0.4988023340754443,0.22601068364314872,0.3380100815556508,0.5405862828386344,0.25958961180628964,0.6283646763581481,0.1438495314946379,0.46458202234685425,0.6302003349724865,0.2645342896799444,0.16820646877298712,0.3282506767111364,0.32361331115192454,0.369658298467204,0.20199809997602658,0.12579538236325716,0.15239646080798533,0.694554365257051,0.3100757056229046,0.20689565200074533,0.5772727090724649,0.3168897368713761,0.26840812376666046,0.3046153630873932,0.3591080121937598,0.17788337251421685,0.44367516678430235,0.5223581513676102,0.1651639008922877,0.17586017872563434,0.19221113104819135,0.45688991137418067,0.18298040697041393,0.27702781152059736,0.26353870407278673,0.16378819003242684,0.28463708634518414,0.3295237012115365,0.38628455268630746,0.45999403820651696,0.3122862071237909,0.19213570313889328,0.17456589625240704,0.34629139317536617,0.28065315245267425,0.3271780987493005,0.23758074513739907,0.3520533838015863,0.5399451970932572,0.3768836707744829,0.4456214496099123,0.15994002036969468,0.25912278895823815,0.3705878676170046,0.3681874910787277,0.23789844045736977,0.47585531083055804,0.24581679720414248,0.3148306557172147,0.3450004349650837,0.6325590378822495,0.36767342197485003,0.501782055965502,0.2572824498238952,0.21860500902558594,0.23725269645605,0.5431721479281483,0.3206942608538558,0.33367405503818637,0.48893857824848475,0.5268557245956342,0.4772268494045416,0.42211689149071024,0.1118296598037579,0.2485898234734839,0.15024835162850736,0.3257551740659425,0.14181648786872064,0.20157589572769205,0.3781525689285277,0.3381796106785993,0.14320002903860052,0.20605342823281284,0.3951786353472144,0.5124998616890948,0.30658296592426315,0.2678762964973134,0.5632534159281938,0.5800161430361475,0.19111580635826989,0.18396996835703294,0.2022228458284928,0.23514759038377503,0.2388873834146474,0.29559247429136143,0.22177936718485272,0.37897232314847634,0.5652701244285039,0.718269236495681,0.33141477912965817
2,1000,1500,0.17982259123703867,0.2290880595103297,0.2214144317211601,0.36845549298125496,0.32151861649807684,0.3236770874879352,0.37910767259853795,0.29995208930334155,0.21134293977633806,0.22144768424356143,0.1846483083880119,0.30132788011126765,0.23131915488938715,0.310903559353576,0.3632516515428591,0.27038822432314447,0.37232146393753734,0.5030104951864195,0.30524867557733526,0.4375047885695363,0.3611916662728439,0.3143460862554731,0.3046800250095766,0.6370689450968976,0.23918460994971638,0.46649229991707863,0.0966297825329412,0.26604203902938367,0.4405979281334592,0.2180168164901775,0.3061150216770295,0.4095129437109755,0.18527556752271077,0.2088153212502668,0.4280569058089053,0.38965794067674275,0.3519852406586337,0.2616856037684277,0.1693780151007673,0.2948281843477805,0.2921876485453005,0.23541959193788564,0.5122343591709994,0.3329250871995254,0.23874398491342744,0.4799162991281169,0.2688442791296931,0.40898483693868015,0.1509286794961956,0.6137145773010192,0.38837376917549615,0.24187279571334477,0.5261756944319446,0.15945372705427693,0.25734760267356904,0.22610920305364962,0.21933530371257917,0.40866117695415116,0.45276892432117827,0.4831906474276919,0.5339518028848691,0.1903063281676827,0.2902738625465646,0.2587985179255626,0.40920723315947244,0.4557295539562973,0.442812004036204,0.24181185073822242,0.1395432128546262,0.15925150224887744,0.27159997415772086,0.2989125088003246,0.5539748096320692,0.21809807582108046,0.5114604664928031,0.1336380355738098,0.5573986710423859,0.12735108237274398,0.43158894085526384,0.3038973180495656,0.24349664529365528,0.30142028029593415,0.3239223731204337,0.2459756615036977,0.4215356270427369,0.40087092464672736,0.3631459156047258,0.3472952138987314,0.20925491659697,0.15541856091039086,0.1679431619399538,0.3904080402685909,0.25899494439464604,0.3111635322704521,0.3667816260048455,0.42873280926583873,0.2693215058020347,0.48453667595441596,0.29307475701622826,0.26499759565056297,0.34366512143835626,0.263144650936784,0.1860472560804627,0.3252980742047254,0.3914101675616031,0.14834298520865974,0.4462440092663813,0.3292125736568711,0.3989987380831601,0.1909508641558611,0.21910464870018062,0.21008475988468672,0.312249959179631,0.30040092272178176,0.352533834315759,0.3027970744454526,0.15586892373061215,0.3258197165934117,0.25804961467875187,0.5227026429696157,0.3701394971336146,0.5346253005170135,0.2555381355112538,0.3805922366004526,0.33967978907365154,0.43143755745870777,0.4358358600336341,0.44443965145383674,0.3000720432090148,0.4501299916040754,0.5138570281070957,0.4517412382028709,0.2017367477091278,0.21030071801999242,0.29370421268503843,0.4287061087456614,0.42959498215974046,0.20129114245109206,0.15822579737207904,0.10581727706855713,0.2857621017635427,0.1339218925288389,0.4114683672990153,0.2755593676832198,0.1367685390505499,0.25827482284378006,0.36891699095025393,0.09937791032081658,0.14430000898350953,0.4118124600941935,0.21633582891510078,0.318374681701483,0.42515034690718334,0.4705524177730525,0.24565836738837157,0.5739248561731751,0.4431733373375143,0.1602422485972001,0.27870174568476025,0.5385304710449959,0.23526262705619394,0.3234059286364701,0.5246646022181434,0.21592802304052602,0.5161601578588979,0.15229138671655407,0.4404257035849465,0.4606218889794179,0.3133481823296041,0.27649624490414365,0.29741241649941674,0.3196747283342124,0.38533171966591623,0.2450518799495841,0.140764468936345,0.15058347181611564,0.714844288445437,0.16354683093421987,0.1667555098625845,0.5054867693914408,0.3050852332275793,0.18223795709870141,0.1719554588012147,0.2825100190371824,0.1583239524206557,0.38047315429502976,0.5993214356106797,0.18217839263630473,0.1570491860294298,0.13390137010449032,0.38695625337133593,0.1741421120108756,0.3182022232219645,0.24655539135851884,0.17196870899325029,0.2752849066149983,0.35805355377295806,0.3676875352169163,0.3926413075645674,0.32824911670376966,0.17156423584184405,0.23076898632494464,0.32705777376832534,0.282815229757109,0.3732537042672745,0.20377524262749191,0.31740997365850054,0.5599292285154371,0.3837445967279956,0.4063546088642521,0.19496552864123115,0.33091171770446776,0.2833316923034679,0.3353376374628071,0.24666294631619515,0.4265091640495947,0.18523589253752917,0.3410869847560729,0.407783666359118,0.5933462478250037,0.3561560774104135,0.5148137594147193,0.23221517182066942,0.17900723996485948,0.19519295963061997,0.5205985806030071,0.2971602445624562,0.31841997252599086,0.5107957427846377,0.46109316198001665,0.49122435626707556,0.2641695359068556,0.16331775726899236,0.22856286799988376,0.17189875704996607,0.36612000587328375,0.20135441509019003,0.2445373402536962,0.3488498621314467,0.3225273963439183,0.10329978395070727,0.2256047023168343,0.3578148231834581,0.42874506097975246,0.31000697215102174,0.14813603554108412,0.5567222137336201,0.5500617123151793,0.21489909473833815,0.23148980391656304,0.18290771377216647,0.24088167706846322,0.2680041528241545,0.2096093061763257,0.20786428127152198,0.43595104169188875,0.512737854229051,0.49482908093851197,0.26957210573195334
3,1500,2000,0.17513756678098233,0.24378137311476955,0.18306661582646094,0.39668750438616474,0.26958366640000825,0.30379015718905333,0.3911819460605971,0.3854432812260299,0.1971298737885088,0.19747156417484604,0.195183478699373,0.2844444088111881,0.2072783585189533,0.2692273623526662,0.3666011333307263,0.30402460297565465,0.3053529998361172,0.4679962076382785,0.253438547240379,0.40238427109572816,0.4056707557970247,0.2772280800461379,0.30836389240845985,0.5486844918608814,0.2826855752009421,0.49633870142168185,0.08936922479985109,0.27187123368261984,0.47243953938869804,0.19719388772640734,0.28774608501063276,0.399866994793319,0.23139436469465127,0.19983416286566305,0.3884385284429548,0.3580190512801658,0.3429262646675401,0.23984269115643203,0.1776166213085738,0.29787104578469625,0.28264301765249034,0.21075639366274534,0.4798624424181734,0.3358930354236883,0.27624606742627156,0.4096476885486308,0.26705038405713644,0.31826961444433105,0.1486668246478728,0.5653233695800928,0.42729246163846274,0.2420159672355882,0.48943556809441374,0.12244280548084097,0.21613383330243288,0.2730270705511909,0.10713907708121323,0.3490829411652649,0.4458649897254791,0.4190249102112902,0.4168152234042165,0.2186909749722374,0.2456751560779311,0.25763601534750236,0.3567542817301496,0.508240017137524,0.40302359382803055,0.30394365878947877,0.15977897051641377,0.19587587862827213,0.24112824807925706,0.2536939575395161,0.5411715514836211,0.19755535547138614,0.41309034941218903,0.17698318394172313,0.529568028365032,0.12995839869971557,0.45902776354768154,0.2746573457135601,0.2124262018015732,0.36295712483277204,0.2990581511769126,0.2876010245910353,0.4185377892169592,0.43445287108311753,0.36181338536850116,0.22985386019668705,0.20383000564067238,0.15994201906960043,0.1610337394086586,0.3811254412556223,0.23549383261323367,0.20524048954956908,0.3991597720281286,0.39205545655089746,0.3152510253812573,0.2747462844169601,0.2927307050016199,0.3000643523400397,0.3741591042696252,0.23537356285813985,0.19379089640233663,0.3142806976484883,0.29381273300331084,0.12503015689211866,0.4418114330969434,0.3450223682806204,0.4067430375456076,0.17835415914496824,0.19890404420119503,0.2269784119627496,0.3074246962980457,0.27051239147085626,0.339970908499878,0.34437853698093,0.1432443471603482,0.1712610696250698,0.2921096820391928,0.428884099728828,0.27594146568091893,0.4926436114225569,0.18037693491335854,0.39545938465998925,0.21806145924583512,0.4705112375017493,0.45035387966877777,0.43442790359387434,0.295886879635423,0.4272225550709211,0.45654287725690823,0.4821298505980257,0.1740376125877469,0.22056922167285828,0.333023348456737,0.3916157216172388,0.46722929515718076,0.202826462505555,0.1846617889483806,0.08235873153618087,0.2851172713691449,0.15721404375266312,0.3756189775781634,0.2985476820408565,0.12815189384075623,0.26659333599875296,0.36944163698632915,0.09106109415327346,0.13452792993968055,0.3462195961731168,0.1940058753993102,0.31402295724829465,0.44689706815307556,0.43805138429103246,0.2550377851567561,0.5295674154439456,0.42504899265939344,0.13351223907679238,0.3026016405269192,0.4314096877559074,0.25488966009342134,0.26615541593097497,0.5117452420611678,0.25834462086132537,0.43902842187572483,0.19506988984503687,0.45207594140002755,0.4955125067404903,0.333640733772355,0.3110084497518736,0.2609088872212865,0.3695728783908552,0.3708404061738024,0.2128380612989793,0.14931110601215425,0.1357316877321569,0.6455323134451015,0.1317117920011009,0.16739483958882467,0.34836703272023106,0.2977851559269414,0.13637466716935498,0.12410336652185887,0.2368752362034282,0.15676609822110552,0.3690960184447611,0.4936375570827576,0.2193546475721906,0.1150688073941038,0.09847288972601388,0.37335031372418864,0.2079177039577148,0.3540503905960685,0.21090945940834777,0.18242848471094536,0.2603647273639528,0.38190561501774944,0.38378677768810066,0.44025467243372374,0.2786743512047115,0.16977583053957715,0.29441478642533514,0.30416479184451134,0.24375043918255468,0.47936904765236726,0.16639847506195532,0.2713419185295709,0.5248250600546005,0.36505691590430506,0.3467881947843412,0.2587494852869604,0.3419266169061093,0.22714755114702317,0.3608708924088302,0.2422187838865413,0.36217973344706905,0.23339480200946783,0.39419638325980044,0.4685711820546965,0.5325080579213693,0.26589253966171045,0.5660862646331996,0.21191046376162478,0.22325387881959272,0.22148238004670515,0.49693542602488966,0.2109089984820306,0.26788382434975416,0.5038648394332089,0.4798335166041753,0.5439129469675953,0.22049294779174883,0.17386455869721143,0.20852561186659369,0.19495846133161537,0.3282091778079883,0.22686887909614994,0.29504214512699145,0.24840278915485725,0.36072256698102845,0.11360300361503287,0.20065537005933387,0.32931965478800174,0.36594946258436484,0.3050310097379867,0.17428783810963083,0.42483957072730116,0.4535992850652835,0.1980813852127357,0.2519616455672259,0.1709457552377614,0.22104559646754018,0.2839281016437331,0.23771724453640158,0.2545789233531675,0.4037768247202758,0.4635128467873745,0.3737788661660231,0.20641053654186253
4,2000,2500,0.18681697356863955,0.252547377542384,0.12972297738015626,0.37556508968572566,0.24455269429681606,0.248000624428723,0.39150572303343184,0.39463258861476974,0.23759361502596407,0.18773763204811825,0.1796532041926808,0.3189987703502617,0.19273224959893676,0.2534492261860942,0.3964181909043041,0.32472210245111605,0.26791567424208873,0.4254693231869975,0.26107958654299496,0.393004869048907,0.4522323669770629,0.23821449344186574,0.3335692981632655,0.4874630753192408,0.3153245695771171,0.4644797612805087,0.0762396412065895,0.2383785471341076,0.4190336436483471,0.19436251616704972,0.2950550449108449,0.41090536101631975,0.2690272674089417,0.20248967034210572,0.35964896352410475,0.3790414847812473,0.30183013059112357,0.2396618337271106,0.1386693024841967,0.260382814524038,0.24060587859071084,0.21838597249291272,0.5040262946686526,0.3897342891997563,0.31578017575932715,0.22033228448977313,0.3069208902051288,0.3061600923277133,0.1898615652418338,0.47153504221664594,0.3973807582639668,0.2706305248268224,0.4349085863124708,0.1294515774900208,0.1841305747861844,0.31416081487505776,0.13565728496221632,0.32897105297158924,0.3765845022227837,0.42185961261654353,0.3541505809477879,0.2102057730090317,0.23818422899470082,0.2123886750628092,0.3188629532104319,0.45946546942152716,0.47259060992593754,0.3824580373716944,0.09389595956152703,0.23964030643700324,0.2317650078671136,0.19618223922503364,0.5442572921430844,0.16974939748582557,0.36926822964169376,0.21065055136872354,0.5140734171845227,0.12676298068937972,0.4018541117475497,0.23951321589489918,0.2156092816608692,0.40951134025515,0.32016640198176816,0.22400341037220065,0.3867666081133746,0.43292489084439556,0.40398427851766533,0.16719467423878565,0.17889351873756545,0.1433359883137966,0.17591906395736365,0.3485984481846961,0.20765971014720414,0.14911354512055935,0.4010407682679365,0.37521697920167313,0.30020186964189927,0.22799560199957822,0.2602672823520904,0.2802323106734348,0.4083602480071798,0.23540546971658352,0.1940763198375199,0.3033795934665693,0.31379138183215033,0.12293594381851806,0.3790476929589546,0.3529755817301562,0.3905078570040797,0.1554262733407089,0.1838503819559917,0.2564813914507949,0.3014929774973497,0.22830381231992058,0.28594948439674256,0.39110265980680964,0.15408696953699166,0.20984683769573528,0.2937037167878903,0.40549655477302093,0.24656472085682682,0.4804443990642648,0.16474221200980366,0.4035679416131144,0.31296200931605533,0.4865164183589706,0.41979285861614163,0.4382122364002377,0.2973374322112145,0.4001245685440735,0.41622790361386097,0.33182494084450903,0.16193580046518535,0.20855289351872772,0.35486160573930037,0.3612898105557925,0.47078012494652866,0.12680584293837113,0.22205438082404175,0.13820508935690887,0.2984096634753649,0.12400100669345333,0.37102925109925566,0.3426193217206637,0.13173126775817778,0.22305154208434386,0.4002667713136981,0.10034988331988673,0.11349637018554522,0.35949330134158664,0.20557793076857409,0.2750416873840126,0.46136110144360065,0.4109409231142144,0.27137365825492105,0.47756564116870986,0.37025000107367456,0.143225697343136,0.35738673379690367,0.2756647189913278,0.27222257892312185,0.25516232593837107,0.47566067514663457,0.3035422703794332,0.3923888136379972,0.21711822010208667,0.3930879030462207,0.42077538208258786,0.3553809158316329,0.3614112453002671,0.24273763022793815,0.357633746296042,0.370190101993779,0.20889795293393176,0.15662542880715052,0.1286530593097275,0.5219630927344316,0.1480578866832184,0.13495694957094484,0.28975310520269343,0.279535683141234,0.12910159519675343,0.13237633771473462,0.2598099474516808,0.14383028679700813,0.3881439119908643,0.5386669415970742,0.25446022316819794,0.10164593667882281,0.09332429962511601,0.38710085726478555,0.24500587029287357,0.3574348074673004,0.14633954835041516,0.2049106362826378,0.30565091542083084,0.4052224742047435,0.36663056992488735,0.4660653048242101,0.22775131202363896,0.16190430818497897,0.2727292069401279,0.2795182343663206,0.2087238715052885,0.3482184124687865,0.150024482958244,0.2521500799716826,0.44229806187704857,0.37850379598513045,0.3406754202058676,0.36534981655828647,0.3716085841797044,0.0915141787790312,0.3314698661285539,0.2344457089623829,0.2911196733160527,0.22843836947405077,0.40357798283503066,0.4052546589810773,0.4531232135043396,0.20838687650510973,0.46612351167666627,0.2614900114289595,0.2557593064535766,0.29164322103945556,0.48279712621868087,0.22984472078184176,0.23214989191079904,0.45118517292473703,0.47436867008285805,0.44051002233390085,0.16722347007752708,0.18368945128572872,0.21663789971825492,0.22689669914382835,0.294515456745073,0.269857629209629,0.3192718633973703,0.21741433140126293,0.4000012528920085,0.1707672014857665,0.1966291427278028,0.28218865103612,0.31441673899060035,0.3167523407893172,0.17524542740961385,0.30302678119444104,0.3593980635712487,0.20468000807885686,0.24324956014444207,0.17256177077543558,0.23188514861318904,0.31955714004490965,0.2727712380960079,0.2663953270522562,0.40009847940265186,0.44789460064609316,0.32827232794724365,0.1674987185165605
